episode,reward,loss,lap_completed,lap_time
655,1779.3197080420955,997.9075317382812,0,
656,106.218489812676,43.322818756103516,0,
657,564.5378614549015,80.17741394042969,0,
658,520.2573005159448,90.21615600585938,0,
659,1755.6055091244395,610.7196044921875,0,
660,1545.1685325029246,1310.3936767578125,0,
661,556.0964802860832,116.03284454345703,0,
662,2032.9616586048778,895.2591552734375,0,
663,550.1955386870588,96.29385375976562,0,
664,1409.2979062050547,1422.8115234375,0,
665,660.2655334326233,105.09508514404297,0,
666,707.0444091006316,110.09162902832031,0,
667,1568.0272669150652,1793.4700927734375,0,
668,1808.6718340872444,2019.5263671875,0,
669,1474.7808943622344,1030.2525634765625,0,
670,1388.0015206461487,1494.27734375,0,
671,579.9658873485447,116.57401275634766,0,
672,1405.142859018621,1676.72509765625,0,
673,316.62847350593387,56.9742317199707,0,
674,1556.3207591854546,399.9895324707031,0,
675,433.9182919633891,74.58013153076172,0,
676,1520.1240011593143,1523.2899169921875,0,
677,1392.3938621182854,1274.215576171875,0,
678,650.4404837881881,125.08625793457031,0,
679,1571.8857104766096,1623.14453125,0,
680,715.5537492975538,114.70268249511719,0,
681,509.5554282604827,105.16813659667969,0,
682,1604.4598611733234,715.8328247070312,0,
683,1359.6492638043965,634.8955688476562,0,
684,230.44063622361128,64.10185241699219,0,
685,1634.401372444063,1227.263916015625,0,
686,1576.7592537252237,1744.257568359375,0,
687,1663.144541851451,1770.33740234375,0,
688,1479.5085175564718,1313.5889892578125,0,
689,1526.3100168349667,1100.27880859375,0,
690,1698.6039242883153,1391.64208984375,0,
691,1448.4962139368497,1322.8172607421875,0,
692,511.6724807532564,65.02669525146484,0,
693,1611.3009426249039,800.2582397460938,0,
694,1848.0381802598847,944.2045288085938,0,
695,1421.8244900218858,1318.3453369140625,0,
696,1342.0762924271892,1389.95458984375,0,
697,1385.8705170564867,959.7701416015625,0,
698,1300.5377582748483,569.7997436523438,0,
699,1569.1193811052674,1386.220458984375,0,
700,1134.3975467769408,290.97998046875,0,
701,539.0833608124007,58.29723358154297,0,
702,1420.7754672111157,171.3701934814453,0,
703,1522.8783937472654,523.844970703125,0,
704,1619.6506056093513,1869.97021484375,0,
705,1554.5851165670326,506.78887939453125,0,
706,1306.8664528050451,1410.5950927734375,0,
707,370.249182233246,47.53953170776367,0,
708,1496.2801067424152,1256.2684326171875,0,
709,563.7429790875152,99.5028076171875,0,
710,1280.5633707465988,236.84738159179688,0,
711,1498.4154094800633,707.660400390625,0,
712,1378.911747358766,1243.2835693359375,0,
713,1321.6180734664297,1338.6171875,0,
714,1410.0421561152966,685.1478881835938,0,
715,1135.3970807757835,1005.5345458984375,0,
716,537.0865508599799,79.9009017944336,0,
717,1360.6704134990125,1530.5155029296875,0,
718,1184.255647888138,317.1820983886719,0,
719,1329.2678094548164,830.6351318359375,0,
720,1307.5064249476527,1312.4454345703125,0,
721,825.1720990609936,137.84231567382812,0,
722,1356.072410723953,1338.8829345703125,0,
723,1432.8326313091695,1410.418701171875,0,
724,1342.4496633932788,771.0770874023438,0,
725,617.0930474409984,79.40147399902344,0,
726,1408.0665025871892,903.172607421875,0,
727,517.9649132554166,74.31005859375,0,
728,1423.1446916070402,1593.3057861328125,0,
729,1508.3937459967747,1581.2763671875,0,
730,409.5924735684937,84.39973449707031,0,
731,1290.7289884746833,713.7568969726562,0,
732,535.6258662863131,82.5556640625,0,
733,1431.2899358207221,1079.9708251953125,0,
734,1585.265387261608,1181.6802978515625,0,
735,1165.5920039958157,132.13157653808594,0,
736,1304.0515761528563,1063.7362060546875,0,
737,1449.8438048455714,1269.7542724609375,0,
738,622.942520710377,93.97348022460938,0,
739,1300.481691511716,482.3899230957031,0,
740,1350.046520054443,683.5451049804688,0,
741,294.432678962531,57.18138885498047,0,
742,450.5278474591179,54.6688232421875,0,
743,1364.7345835855679,134.29876708984375,0,
744,265.0787763791888,49.131595611572266,0,
745,1254.8624704661013,1271.7789306640625,0,
746,1467.367633273458,1241.0552978515625,0,
747,1509.183398405755,1395.5059814453125,0,
748,3033.3896815410476,2581.169677734375,1,34.76666666666598
749,1153.8457401289436,127.05049896240234,0,
750,1597.5886104107074,393.07391357421875,0,
751,547.9527036033029,95.7590103149414,0,
752,1590.8231832711288,1623.7432861328125,0,
753,1519.9282382061047,108.69329833984375,0,
754,1436.685041086766,321.8252258300781,0,
755,1386.1760304833915,160.13873291015625,0,
756,1353.6966357559852,965.6497802734375,0,
757,1249.2172741484756,692.0219116210938,0,
758,1277.2272776661903,1136.5689697265625,0,
759,1595.8323206435398,117.88888549804688,0,
760,1411.4259793198748,595.68603515625,0,
761,1588.8050842249793,1720.5062255859375,0,
762,1760.8271891449629,142.0980224609375,0,
763,1349.824639017226,171.07162475585938,0,
764,1182.2476322259386,1362.3760986328125,0,
765,1426.495168935088,1225.310791015625,0,
766,1536.6563310546617,101.27020263671875,0,
767,1266.0026655741797,909.65966796875,0,
768,1400.9220338701448,787.7225341796875,0,
769,1548.1465085141385,413.3052062988281,0,
770,1560.8952337404473,1364.2598876953125,0,
771,1494.3319490479048,989.0938110351562,0,
772,2699.0625790817403,1553.3631591796875,1,42.84999999999885
773,1316.0233803146132,273.50811767578125,0,
774,1554.7925811338328,610.76220703125,0,
775,1363.384664243544,1250.302490234375,0,
776,1409.9612046230402,169.03721618652344,0,
777,1595.7023074866543,135.66673278808594,0,
778,2149.103542003095,1190.736572265625,0,
779,1555.1527906490712,1441.70751953125,0,
780,515.1717320981506,93.10003662109375,0,
781,1315.7200119498586,607.9264526367188,0,
782,1302.0466197687515,99.63872528076172,0,
783,1325.398386209705,983.0869750976562,0,
784,1382.8339602038725,595.2730102539062,0,
785,1378.124715258826,380.868408203125,0,
786,1441.0376028414707,306.9379577636719,0,
787,579.3028105764618,92.91726684570312,0,
788,1216.900041409373,134.88015747070312,0,
789,2544.3516555832466,1438.579833984375,1,46.51666666666531
790,1751.4792730419995,1559.83740234375,0,
791,1466.180630093787,235.9626007080078,0,
792,635.5508015566722,81.32164764404297,0,
793,1527.746848738312,816.48876953125,0,
794,1558.7373462761402,1518.1925048828125,0,
795,1630.019175380712,1664.8782958984375,0,
796,2699.867595046621,1337.2127685546875,0,
797,1316.690884510337,994.507080078125,0,
798,2190.0903779844416,1069.150390625,0,
799,1743.3513839203442,1680.1090087890625,0,
800,1548.5915867156643,502.69384765625,0,
801,1315.2792350847944,89.8182601928711,0,
802,453.99248728453557,63.88896942138672,0,
803,1329.515901335023,105.79667663574219,0,
804,1576.6448859251918,1453.727783203125,0,
805,1539.8885267854475,158.18966674804688,0,
806,2872.066909989262,2399.87744140625,1,38.48333333333243
807,1405.9538248568394,818.2529907226562,0,
808,1556.3982639504077,1308.69189453125,0,
809,1435.0443300225102,567.966796875,0,
810,1727.094592968418,1838.9893798828125,0,
811,2348.8493161313495,1576.2169189453125,0,
812,1954.9988284188917,1226.5546875,0,
813,1699.308798558776,1110.719482421875,0,
814,1334.1443176181376,277.0664367675781,0,
815,1530.4214964561968,1406.4510498046875,0,
816,439.6571518086105,59.1553840637207,0,
817,1599.4040327669784,1412.249267578125,0,
818,1349.6370426735393,230.10292053222656,0,
819,423.376444481916,68.79679107666016,0,
820,1321.8665911106764,642.5517578125,0,
821,2314.394055229386,2320.0546875,0,
822,2272.3978716594097,1027.9814453125,0,
823,2476.4297457612797,2418.278564453125,0,
824,1486.5401330517295,505.8242492675781,0,
825,1538.113307265669,968.853759765625,0,
826,1541.2394572511307,1328.8470458984375,0,
827,1434.3868566342996,592.3539428710938,0,
828,293.25900926746743,59.79948806762695,0,
829,1398.2822435696694,1696.1783447265625,0,
830,1352.3374565404404,1457.7822265625,0,
831,1417.5008009762028,1111.48876953125,0,
832,1413.6697592858222,371.54180908203125,0,
833,1635.4104847468345,1134.4569091796875,0,
834,1354.8701536319313,993.728271484375,0,
835,1448.798564475238,1421.4149169921875,0,
836,879.1966757219332,127.99219512939453,0,
837,2287.8226965075046,1257.552490234375,0,
838,502.374657477678,76.35672760009766,0,
839,1545.4984050108797,1177.3831787109375,0,
840,1704.5198689695605,1555.0408935546875,0,
841,1606.466278953501,177.28765869140625,0,
842,1321.3571889155828,113.69822692871094,0,
843,1716.792747771778,1226.7291259765625,0,
844,524.0231926242254,83.75018310546875,0,
845,1522.807841864781,340.2101745605469,0,
846,2316.9660877058527,1337.9189453125,0,
847,1490.835393963265,629.9605102539062,0,
848,1357.9692572077233,1659.952392578125,0,
849,1548.8932462108846,1364.7642822265625,0,
850,1316.257047999968,1269.5965576171875,0,
851,1389.566962348223,762.6304321289062,0,
852,1559.5459684589541,1563.107177734375,0,
853,1339.0781630989613,449.4881286621094,0,
854,1746.747184893212,1204.6363525390625,0,
855,1805.4726424494231,1701.977294921875,0,
856,1698.7092881856036,1421.397216796875,0,
857,456.8730053848648,82.69649505615234,0,
858,1561.1778306124481,1421.9495849609375,0,
859,1625.1847916973993,1758.29443359375,0,
860,1418.7750428925262,221.8777618408203,0,
861,2753.537069713764,2268.275634765625,1,38.74999999999908
862,1602.5620104187713,294.61590576171875,0,
863,1437.9872870318368,1101.2579345703125,0,
864,1449.8603283812736,112.91065216064453,0,
865,1566.6203578428099,227.93699645996094,0,
866,1306.157212476993,1277.4100341796875,0,
867,1756.5368289403148,1385.2943115234375,0,
868,401.5363257676119,49.147186279296875,0,
869,2974.221126925954,2246.302001953125,1,37.48333333333249
870,1253.1896842175706,214.00650024414062,0,
871,1705.5230357377486,479.357421875,0,
872,1471.1929771897724,690.3060913085938,0,
873,1613.3834019087353,1254.22265625,0,
874,1478.5875694019276,127.9074478149414,0,
875,1796.3690124846214,123.4969711303711,0,
876,1356.0901279713225,1066.5587158203125,0,
877,1584.5220003923298,373.0871276855469,0,
878,750.1752338981358,109.14057922363281,0,
879,1379.0243075861363,1252.482177734375,0,
880,529.7071603822972,74.87234497070312,0,
881,669.3641045200445,103.12946319580078,0,
882,1558.5274042243555,295.5963439941406,0,
883,2208.476470039939,1431.8677978515625,0,
884,1703.0840848305477,1667.4725341796875,0,
885,1262.0807209622978,181.84243774414062,0,
886,1518.3218791930526,478.2037048339844,0,
887,1785.5255802659394,887.4374389648438,0,
888,1531.40867316985,1422.0057373046875,0,
889,1298.219910913243,909.0653076171875,0,
890,2766.6712182318047,2077.18798828125,1,40.23333333333233
891,291.1723646957006,47.289669036865234,0,
892,1654.186031783283,1465.9656982421875,0,
893,1682.9136730846838,199.13194274902344,0,
894,1421.8181894335753,188.4322052001953,0,
895,447.49023221296784,60.41004180908203,0,
896,1306.3093163923627,1117.4385986328125,0,
897,1577.3442192311427,606.643310546875,0,
898,327.6423588372815,50.04651641845703,0,
899,1356.7113161172617,286.4802551269531,0,
900,1518.1870067765578,1329.864013671875,0,
901,1867.2238733670242,358.4186706542969,0,
902,1560.798314136434,578.0892944335938,0,
903,1402.281875307897,311.66156005859375,0,
904,1313.3305901595004,460.77618408203125,0,
905,495.8424205301048,78.51403045654297,0,
906,1479.608394995561,601.8339233398438,0,
907,1410.9250500266958,831.6197509765625,0,
908,1540.9692375385887,202.21177673339844,0,
909,2109.5151610849075,1087.6273193359375,0,
910,1867.0542311195984,196.68325805664062,0,
911,1539.627710186382,460.0994567871094,0,
912,1417.47817734791,1162.4537353515625,0,
913,1282.6374793171644,1361.3695068359375,0,
914,1330.9419094174143,125.60568237304688,0,
915,1608.1275305766314,135.739501953125,0,
916,1344.7099423331158,1381.8751220703125,0,
917,1669.407972856983,1447.7757568359375,0,
918,1060.3156479909676,64.72245788574219,0,
919,1779.3142698385816,1714.51025390625,0,
920,550.2179027319622,81.58326721191406,0,
921,1589.3294608403467,842.1065673828125,0,
922,1430.2372713830655,131.7301788330078,0,
923,1454.6574647826708,369.0635986328125,0,
924,1295.3680187829066,1323.723876953125,0,
925,1409.4049335501957,172.16998291015625,0,
926,823.4562698350879,46.384429931640625,0,
927,1679.721547682356,1732.330810546875,0,
928,1375.7337824093136,170.52969360351562,0,
929,2238.625200244838,1093.7440185546875,0,
930,786.9426168796514,114.57538604736328,0,
931,1407.6042921318635,266.52728271484375,0,
932,1785.0421464018543,890.9102783203125,0,
933,1043.2052759861294,60.72380065917969,0,
934,2808.558583914335,1622.7794189453125,1,44.01666666666545
935,2035.896735143732,502.1591491699219,0,
936,1555.220346769555,103.06779479980469,0,
937,1505.665132712409,332.40728759765625,0,
938,1556.0046511243977,459.9698486328125,0,
939,383.0125462921265,56.5498046875,0,
940,1365.7834910137003,185.7597198486328,0,
941,1729.8282816234548,435.7825012207031,0,
942,688.674321083641,109.55523681640625,0,
943,1567.0712259673635,1529.580078125,0,
944,1628.6980386343926,122.79432678222656,0,
945,1549.568769295922,416.93280029296875,0,
946,1669.4859851415004,169.9625244140625,0,
947,1245.556543217887,117.85185241699219,0,
948,1265.5816694018856,73.37318420410156,0,
949,1400.4277696585314,198.25054931640625,0,
950,344.9474201912212,55.63469696044922,0,
951,1333.3537352878398,533.0263671875,0,
952,1371.7043587472783,1251.2628173828125,0,
953,1402.6777790978015,264.6925964355469,0,
954,1570.253957349598,574.9899291992188,0,
955,1346.6409977796138,94.63388061523438,0,
956,2850.8085489411915,2371.532470703125,1,38.14999999999912
957,1586.3616872998202,1749.747314453125,0,
958,1434.2965205594492,210.49398803710938,0,
959,1884.6514779197269,279.4237976074219,0,
960,1378.8985431454162,1026.229248046875,0,
961,1210.2794569138864,208.50120544433594,0,
962,1461.5410597759076,454.0313415527344,0,
963,1852.6644536011959,661.7571411132812,0,
964,892.9961030980656,40.56233215332031,0,
965,1583.7624118761553,683.4622192382812,0,
966,1298.183653371438,73.78453826904297,0,
967,1340.4723299532304,1221.563720703125,0,
968,1110.4195891457323,77.36089324951172,0,
969,1750.5365435264366,775.2116088867188,0,
970,2118.4660409923085,130.1154022216797,0,
971,1486.8213837654976,1205.8897705078125,0,
972,1601.4270589777261,1160.786865234375,0,
973,1811.6926679149108,959.9224853515625,0,
974,2049.690610014074,444.6468200683594,0,
975,1636.0142922511325,1639.279052734375,0,
976,1594.2199213354297,581.2228393554688,0,
977,1684.3187519322225,680.4994506835938,0,
978,1478.671311393567,262.3785705566406,0,
979,2689.893250233944,1582.2540283203125,1,43.31666666666549
980,2316.782933008353,1568.856689453125,0,
981,1642.8562026896057,562.5422973632812,0,
982,2159.977476936763,1303.7864990234375,0,
983,1664.879261325106,108.53494262695312,0,
984,1392.341890903529,93.74578094482422,0,
985,1406.7044641939688,1306.5963134765625,0,
986,1494.0054483800166,206.9139404296875,0,
987,628.5836459029357,111.09527587890625,0,
988,1019.2829115726901,61.28121566772461,0,
989,1647.184674561611,1449.164306640625,0,
990,1359.4527868496707,696.0277709960938,0,
991,1316.3218766226407,83.77252960205078,0,
992,921.7499024189245,49.317535400390625,0,
993,1572.4080144530258,397.78009033203125,0,
994,1711.0951745597383,271.4674072265625,0,
995,1575.2995149166259,653.2496948242188,0,
996,1452.6586518190886,271.0943298339844,0,
997,1370.7549217634667,123.53535461425781,0,
998,1260.9423424353336,233.13491821289062,0,
999,1609.0712572828916,131.4522705078125,0,
1000,1580.5552823197015,417.4381408691406,0,
